rank,homepage_url,num_funding_rounds,total_funding_usd,email,phone,facebook_url,linkedin_url,twitter_url,logo_url,days_since_founding,days_since_last_funding,status_acquired,status_closed,status_ipo,status_operating,category_groups_list_Energy,category_groups_list_Sustainability,employee_count_1-10,employee_count_11-50,employee_count_51-100
25296,1,2,140000000,1,1,0,1,0,1,2431.0,952.0,1,0,0,0,1,0,0,1,0
1760229,1,0,0,0,1,1,0,1,1,0.0,0.0,0,0,0,1,1,0,1,0,0
1445863,1,0,0,1,1,1,1,0,1,12658.0,0.0,0,0,0,1,0,1,1,0,0
2765882,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
2909699,1,0,0,1,1,0,0,0,0,10102.0,0.0,0,0,0,1,1,0,1,0,0
2844096,1,0,0,1,1,1,1,0,1,9736.0,0.0,0,0,0,1,1,0,1,0,0
720595,1,0,0,1,1,1,1,0,1,45895.0,0.0,0,0,0,1,1,0,0,1,0
2589352,1,0,0,1,1,0,0,0,0,6449.0,0.0,0,0,0,1,1,0,1,0,0
2792448,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
1970418,1,0,0,1,1,1,1,0,1,4361.0,0.0,0,0,0,1,1,0,1,0,0
1442227,1,0,0,1,1,0,1,0,1,10467.0,0.0,0,0,0,1,1,0,1,0,0
1779564,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
2839819,1,0,0,1,1,1,1,1,0,12658.0,0.0,0,0,0,1,1,0,0,1,0
2405181,1,0,0,1,1,0,0,0,1,6814.0,0.0,0,0,0,1,1,0,1,0,0
2467077,1,0,0,0,1,0,1,0,1,10832.0,0.0,0,0,0,1,1,0,1,0,0
2334752,1,0,0,1,1,1,1,1,1,6449.0,0.0,0,0,0,1,0,1,1,0,0
2640347,1,0,0,1,1,0,1,0,1,9371.0,0.0,0,0,0,1,1,0,0,1,0
2789274,1,0,0,1,1,0,1,0,1,6449.0,0.0,0,0,0,1,1,0,0,1,0
2161249,1,0,0,1,1,1,1,0,1,13754.0,0.0,0,0,0,1,1,0,0,1,0
1424185,1,0,0,1,1,0,1,0,1,3681.0,0.0,0,0,0,1,1,0,0,1,0
852948,1,0,0,1,1,0,1,0,1,7545.0,0.0,0,0,0,1,0,1,0,1,0
1046297,1,0,0,1,1,1,1,1,1,4988.0,0.0,0,0,0,1,1,0,0,1,0
1545714,1,0,0,1,1,0,1,0,1,3892.0,0.0,0,0,0,1,1,0,1,0,0
2250518,1,0,0,1,1,0,1,1,1,11197.0,0.0,0,0,0,1,1,0,1,0,0
1529093,1,0,0,1,1,0,0,1,1,5719.0,0.0,0,0,0,1,0,1,1,0,0
2731619,1,0,0,1,1,1,1,0,1,8275.0,0.0,0,0,0,1,0,1,0,1,0
2892636,1,0,0,1,1,0,0,0,1,13024.0,0.0,0,0,0,1,1,0,1,0,0
2023737,1,0,0,1,1,0,1,0,1,12293.0,0.0,0,0,0,1,1,0,0,1,0
682039,1,0,0,1,1,1,0,1,1,7545.0,0.0,0,0,0,1,1,0,1,0,0
2080143,1,0,0,1,1,0,0,0,1,15946.0,0.0,0,0,0,1,0,1,1,0,0
1436665,1,0,0,1,1,0,0,0,1,6084.0,0.0,0,0,0,1,1,0,1,0,0
2730220,1,0,0,1,1,0,0,0,0,6814.0,0.0,0,0,0,1,0,1,0,1,0
2149540,1,0,0,1,1,0,1,0,0,7910.0,0.0,0,0,0,1,0,1,0,1,0
1260380,1,0,0,1,1,0,0,0,1,7180.0,0.0,0,0,0,1,0,1,0,1,0
1254713,1,0,0,1,1,0,1,0,0,6814.0,0.0,0,0,0,1,1,0,0,1,0
2380576,1,0,0,1,1,0,0,0,1,3875.0,0.0,0,0,0,1,1,0,1,0,0
2826107,1,0,0,1,1,0,0,0,1,12293.0,0.0,0,0,0,1,1,0,1,0,0
2151440,1,0,0,1,1,0,1,0,1,9736.0,0.0,0,0,0,1,1,0,1,0,0
1605487,1,0,0,1,1,0,1,0,1,5719.0,0.0,0,0,0,1,1,0,1,0,0
2887359,1,0,0,1,1,0,0,0,0,6814.0,0.0,0,1,0,0,1,0,1,0,0
1664433,1,0,0,1,1,1,1,0,1,6084.0,0.0,0,0,0,1,1,0,0,1,0
2531959,1,0,0,1,1,0,1,0,1,6814.0,0.0,0,0,0,1,1,0,1,0,0
2727773,1,0,0,1,1,0,1,0,1,10832.0,0.0,0,0,0,1,1,0,1,0,0
2502819,1,0,0,1,1,0,1,0,1,12293.0,0.0,0,0,0,1,1,0,0,1,0
1151805,1,0,0,1,1,0,1,0,1,13024.0,0.0,0,0,0,1,1,0,0,1,0
810623,1,0,0,1,1,0,1,0,1,14119.0,0.0,0,0,0,1,1,0,1,0,0
1574285,1,0,0,1,1,0,0,0,1,5353.0,0.0,0,0,0,1,1,0,1,0,0
2929148,1,0,0,1,1,0,0,0,1,12293.0,0.0,0,0,0,1,1,0,1,0,0
1753009,1,0,0,1,1,0,0,0,1,10467.0,0.0,0,0,0,1,1,0,0,1,0
2076928,1,0,0,1,1,0,0,0,1,9371.0,0.0,0,0,0,1,1,0,1,0,0
2744740,1,0,0,1,1,1,0,0,1,3892.0,0.0,0,0,0,1,1,0,1,0,0
2750790,1,0,0,1,1,0,0,0,0,10832.0,0.0,0,0,0,1,1,0,1,0,0
2505028,1,0,0,1,1,1,1,0,1,12658.0,0.0,0,0,0,1,1,0,0,1,0
1073423,1,0,0,1,1,0,1,0,1,15580.0,0.0,0,0,0,1,1,0,0,1,0
2080234,1,0,0,1,1,0,0,0,1,13024.0,0.0,0,0,0,1,1,0,1,0,0
1378391,1,0,0,1,1,0,0,0,1,11197.0,0.0,0,0,0,1,1,0,1,0,0
2640609,1,0,0,1,1,0,1,0,1,11563.0,0.0,0,0,0,1,1,0,1,0,0
2743168,1,0,0,1,1,1,0,1,1,6084.0,0.0,0,0,0,1,1,0,1,0,0
2232116,1,0,0,1,1,0,0,0,0,11928.0,0.0,0,0,0,1,1,0,1,0,0
1941021,1,0,0,1,1,0,1,0,1,15215.0,0.0,0,0,0,1,1,0,0,1,0
2349789,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
2387135,1,0,0,1,1,0,1,0,1,8275.0,0.0,0,0,0,1,0,1,0,1,0
2240815,1,0,0,1,1,0,0,0,1,4988.0,0.0,0,0,0,1,1,0,0,1,0
533510,1,1,0,0,0,0,1,0,1,2066.0,1467.0,0,0,0,1,1,0,1,0,0
2029434,1,0,0,1,1,1,1,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
108189,1,4,897310,1,1,1,1,0,1,2797.0,970.0,0,0,0,1,1,0,1,0,0
2355431,1,1,0,1,1,0,0,0,1,1701.0,1274.0,0,1,0,0,1,0,0,0,1
70628,1,1,23524615,0,1,0,1,0,1,6390.0,631.0,0,0,1,0,1,0,0,1,0
2388996,1,0,0,1,1,0,0,0,0,10467.0,0.0,0,0,0,1,0,1,1,0,0
2861149,1,0,0,1,1,0,0,0,1,5353.0,0.0,0,0,0,1,1,0,1,0,0
2562442,1,0,0,1,1,0,0,0,1,5353.0,0.0,0,0,0,1,1,0,1,0,0
612304,1,0,0,1,1,1,0,0,1,4786.0,0.0,0,0,0,1,1,0,0,1,0
754181,1,3,0,1,1,1,0,0,1,2311.0,560.0,0,0,0,1,1,0,1,0,0
144295,1,1,512509,0,0,0,1,0,1,1701.0,1264.0,0,0,0,1,0,1,1,0,0
2167211,1,0,0,1,1,1,1,1,1,1336.0,0.0,0,1,0,0,1,0,1,0,0
1453483,1,0,0,1,1,0,1,0,1,12873.0,0.0,0,0,1,0,1,0,1,0,0
1950476,1,0,0,1,1,1,0,1,1,0.0,0.0,0,0,0,1,0,1,0,1,0
1401698,1,0,0,1,1,0,1,0,1,2431.0,0.0,0,0,0,1,1,0,1,0,0
1340524,1,0,0,1,1,1,0,0,1,6084.0,0.0,0,0,0,1,0,1,1,0,0
1846918,1,0,0,0,0,0,1,0,1,6814.0,0.0,0,0,0,1,0,1,1,0,0
2483958,1,0,0,1,1,0,0,0,1,17468.0,0.0,0,0,0,1,1,0,0,1,0
2824158,1,0,0,1,1,1,1,1,1,2431.0,0.0,0,0,0,1,0,1,1,0,0
2370391,1,0,0,1,1,1,1,1,1,10467.0,0.0,0,0,0,1,0,1,0,0,1
1182080,1,0,0,1,1,1,1,1,1,6010.0,0.0,0,0,0,1,0,1,0,1,0
2790244,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
1715840,1,0,0,1,1,0,0,0,0,11197.0,0.0,0,0,0,1,0,1,0,1,0
1307639,1,0,0,0,1,0,0,0,1,8818.0,0.0,0,0,0,1,1,0,0,1,0
2641180,1,0,0,1,1,0,0,0,0,10467.0,0.0,0,0,0,1,1,0,0,1,0
2618679,1,0,0,1,1,1,0,0,1,11563.0,0.0,0,0,0,1,1,0,0,1,0
142350,1,1,1375380,0,1,0,1,0,1,4988.0,1701.0,0,0,0,1,1,0,1,0,0
1419758,1,0,0,1,1,1,0,1,1,4988.0,0.0,0,0,0,1,1,0,0,1,0
2271206,1,0,0,1,1,0,0,0,1,2797.0,0.0,0,0,0,1,1,0,1,0,0
2777945,1,0,0,1,0,0,0,0,1,1336.0,0.0,0,0,0,1,1,0,1,0,0
1676438,1,0,0,1,0,0,1,0,1,1336.0,0.0,0,0,0,1,0,1,1,0,0
561496,1,0,0,1,1,1,1,1,1,2797.0,0.0,0,0,0,1,0,1,1,0,0
17224,1,1,4092598,1,1,1,1,1,1,3527.0,895.0,0,0,0,1,1,0,0,0,1
328603,1,0,0,1,1,1,1,1,1,3072.0,0.0,0,0,0,1,0,1,1,0,0
784069,1,0,0,1,1,1,1,0,1,2431.0,0.0,0,0,0,1,0,1,1,0,0
2669493,1,0,0,0,1,1,1,1,1,17772.0,0.0,0,0,0,1,1,0,1,0,0
217613,1,0,0,1,0,0,1,0,0,1336.0,0.0,0,0,0,1,1,0,0,1,0
1915078,1,0,0,0,0,0,1,0,1,1639.0,0.0,0,0,0,1,1,0,1,0,0
2568278,1,0,0,1,1,1,0,0,1,7157.0,0.0,0,0,0,1,0,1,1,0,0
1078111,1,0,0,1,1,1,1,1,1,3892.0,0.0,0,0,0,1,1,0,0,1,0
46533,1,3,725162,1,0,1,1,1,1,1461.0,790.0,0,0,0,1,0,1,0,1,0
765965,1,0,0,0,1,0,1,0,1,2066.0,0.0,0,0,0,1,0,1,1,0,0
614493,1,0,0,1,1,1,1,1,1,8641.0,0.0,0,0,0,1,1,0,0,1,0
2678585,1,0,0,1,1,1,0,0,1,11533.0,0.0,0,0,0,1,0,1,0,1,0
2552324,1,0,0,1,1,0,0,0,1,2741.0,0.0,0,0,0,1,1,0,0,1,0
530779,1,0,0,1,1,1,1,1,1,30556.0,0.0,0,0,0,1,1,0,0,0,1
414822,1,0,0,1,1,1,1,1,1,3527.0,0.0,0,0,0,1,0,1,1,0,0
1450829,1,0,0,1,1,1,1,1,1,3162.0,0.0,0,0,0,1,0,1,1,0,0
425188,1,0,0,1,1,1,1,0,1,2277.0,0.0,0,0,0,1,1,0,0,1,0
1837865,1,0,0,0,0,0,0,0,1,1639.0,0.0,0,0,0,1,1,0,0,1,0
2094356,1,0,0,1,1,1,1,1,1,6275.0,0.0,0,0,0,1,1,0,1,0,0
2352856,1,0,0,1,1,1,1,0,1,2066.0,0.0,0,0,0,1,1,0,1,0,0
1939996,1,0,0,0,1,1,1,0,1,2066.0,0.0,0,0,0,1,0,1,1,0,0
501316,1,0,0,1,1,1,1,0,1,1642.0,0.0,1,0,0,0,0,1,0,1,0
905534,1,0,0,0,1,0,1,0,1,5719.0,0.0,0,0,1,0,1,0,0,1,0
1114699,1,0,0,0,1,0,1,0,1,45530.0,0.0,0,0,1,0,1,0,0,0,1
179139,1,1,92000,1,0,0,1,0,1,1628.0,1489.0,0,0,0,1,0,1,0,1,0
1324695,1,0,0,1,1,1,1,0,1,4258.0,0.0,0,0,0,1,0,1,1,0,0
2428415,1,0,0,1,1,1,1,1,1,2828.0,0.0,0,0,0,1,0,1,0,1,0
1071121,1,0,0,1,1,1,0,1,1,3616.0,0.0,0,0,0,1,0,1,0,1,0
2152289,1,1,0,1,1,1,1,0,1,3527.0,2431.0,0,0,0,1,1,0,0,1,0
454048,1,0,0,0,0,1,1,1,1,5353.0,0.0,0,0,0,1,1,0,0,0,1
754676,1,0,0,1,1,1,1,1,1,8641.0,0.0,0,0,0,1,0,1,0,1,0
249615,1,0,0,1,0,1,1,0,1,1336.0,0.0,0,0,0,1,1,0,1,0,0
616688,1,0,0,1,1,1,1,1,1,2066.0,0.0,0,0,0,1,1,0,0,1,0
52760,1,1,10000000,0,0,0,1,0,1,3892.0,1260.0,0,0,0,1,1,0,0,1,0
2306424,1,0,0,1,1,1,0,0,1,1701.0,0.0,0,0,0,1,0,1,1,0,0
1463452,1,0,0,1,1,0,1,0,1,24346.0,0.0,0,0,0,1,1,0,1,0,0
522315,1,0,0,1,1,0,1,0,1,55757.0,0.0,0,0,0,1,1,0,0,1,0
1016316,1,1,0,1,0,1,1,0,1,3162.0,1188.0,0,0,0,1,1,0,1,0,0
1506498,1,0,0,1,1,0,0,0,1,14119.0,0.0,0,0,0,1,0,1,0,1,0
1730407,1,0,0,1,1,0,1,0,0,15946.0,0.0,0,0,1,0,1,0,1,0,0
2288001,1,0,0,1,1,0,1,1,0,2032.0,0.0,0,0,0,1,1,0,0,1,0
1248502,1,0,0,1,1,0,1,0,1,0.0,0.0,1,0,0,0,1,0,1,0,0
959024,1,0,0,1,1,0,0,0,1,9371.0,0.0,0,0,0,1,0,1,0,1,0
2079271,1,0,0,1,1,0,0,0,1,6084.0,0.0,0,0,0,1,0,1,0,1,0
1215451,1,0,0,1,1,1,0,0,1,9006.0,0.0,0,0,0,1,0,1,0,0,1
653438,1,0,0,1,1,0,0,0,1,0.0,0.0,1,0,0,0,1,0,1,0,0
1684679,1,0,0,0,1,0,1,0,1,13892.0,0.0,0,0,1,0,1,0,1,0,0
1107604,1,0,0,1,1,0,1,0,1,18502.0,0.0,0,0,1,0,0,1,0,0,1
1734165,1,0,0,1,1,0,0,0,1,6084.0,0.0,0,0,1,0,1,0,0,1,0
2556868,1,0,0,1,0,0,1,1,1,1245.0,0.0,0,0,0,1,1,0,1,0,0
87647,1,2,2500000,0,0,0,1,1,1,2066.0,574.0,0,0,0,1,1,0,1,0,0
844066,1,0,0,1,1,0,1,1,1,26903.0,0.0,0,0,1,0,1,0,1,0,0
1234195,1,0,0,1,1,1,0,0,0,40052.0,0.0,0,0,1,0,1,0,1,0,0
1045185,1,0,0,0,1,0,0,0,1,0.0,0.0,0,0,1,0,1,0,0,1,0
1409154,1,0,0,1,1,0,1,1,1,9006.0,0.0,0,0,1,0,1,0,1,0,0
438942,1,0,0,1,1,1,0,0,1,8275.0,0.0,0,0,1,0,1,0,0,1,0
2062495,1,0,0,1,1,1,0,1,1,1189.0,0.0,0,0,0,1,0,1,1,0,0
59657,1,1,5015176,1,1,0,1,0,1,3103.0,413.0,0,0,0,1,1,0,0,1,0
544799,1,0,0,1,1,1,1,1,1,23616.0,0.0,0,0,1,0,0,1,1,0,0
719752,1,0,0,1,1,0,1,0,0,6449.0,0.0,0,0,1,0,0,1,1,0,0
629242,1,0,0,1,1,0,1,0,1,7180.0,0.0,0,0,1,0,0,1,1,0,0
1740528,1,0,0,1,1,0,1,0,1,9006.0,0.0,0,0,1,0,1,0,1,0,0
757141,1,0,0,1,1,0,1,1,1,6449.0,0.0,0,0,1,0,0,1,1,0,0
2183359,1,0,0,1,1,0,0,0,0,7910.0,0.0,0,0,1,0,1,0,0,1,0
1793152,1,0,0,1,1,0,0,0,1,7777.0,0.0,0,0,1,0,1,0,1,0,0
731558,1,0,0,0,1,0,0,0,1,1756.0,0.0,0,0,1,0,1,0,1,0,0
406611,1,0,0,1,1,0,1,0,1,3892.0,0.0,0,0,0,1,1,0,0,1,0
1988271,1,0,0,1,1,1,1,1,1,1662.0,0.0,0,0,0,1,0,1,1,0,0
2222509,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
1875531,1,0,0,1,1,1,1,1,1,3466.0,0.0,0,0,0,1,0,1,0,0,1
1813374,1,0,0,1,1,0,0,0,0,9006.0,0.0,0,0,0,1,1,0,0,1,0
1057998,1,0,0,0,1,1,1,0,1,28729.0,0.0,0,0,0,1,1,0,1,0,0
298849,1,0,0,1,1,0,1,0,1,1600.0,0.0,0,0,0,1,1,0,0,1,0
1376582,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,1,0,0,1,0
2697306,1,0,0,0,1,1,1,0,1,4258.0,0.0,0,0,0,1,0,1,1,0,0
1389498,1,0,0,1,1,0,1,0,0,5353.0,0.0,0,0,0,1,1,0,1,0,0
614721,1,0,0,1,1,0,0,0,1,6201.0,0.0,0,0,0,1,0,1,1,0,0
656229,1,0,0,1,1,1,1,1,1,49131.0,0.0,0,0,1,0,1,0,0,1,0
156840,1,1,1700000,1,1,1,1,0,1,3847.0,3036.0,0,0,0,1,0,1,1,0,0
2526121,1,0,0,1,1,0,1,0,1,6084.0,0.0,0,0,0,1,1,0,0,1,0
184602,0,1,1750181,0,0,0,0,0,0,0.0,1966.0,0,0,0,1,0,1,1,0,0
104971,1,1,2088020,1,1,0,1,1,1,3527.0,2225.0,0,0,0,1,0,1,0,1,0
1446170,1,0,0,1,1,1,0,0,1,4257.0,0.0,0,0,0,1,1,0,0,1,0
2637211,1,0,0,1,1,1,1,1,1,2431.0,0.0,0,0,0,1,0,1,0,1,0
120989,1,1,824812,1,1,0,0,0,1,3527.0,2734.0,0,0,0,1,0,1,1,0,0
772403,1,1,0,1,0,0,1,0,0,3162.0,1526.0,0,1,0,0,1,0,1,0,0
500971,1,1,0,1,1,0,1,0,0,2797.0,1539.0,0,0,0,1,1,0,1,0,0
2714994,1,0,0,1,1,0,0,0,1,6433.0,0.0,0,1,0,0,0,1,1,0,0
2575754,1,0,0,1,0,1,1,0,1,1428.0,0.0,0,1,0,0,0,1,1,0,0
146858,1,1,172000,1,1,1,1,0,1,1154.0,666.0,0,0,0,1,0,1,1,0,0
1084389,1,1,0,1,1,1,1,1,0,3527.0,2535.0,0,0,0,1,1,0,0,0,1
438884,1,1,0,1,1,0,1,0,0,4038.0,3892.0,1,0,0,0,1,0,0,1,0
696981,1,1,0,1,1,0,1,0,0,2797.0,2689.0,0,0,0,1,1,0,0,1,0
110087,1,2,3000000,1,1,0,1,0,1,3527.0,2631.0,0,0,0,1,1,0,1,0,0
851902,1,1,0,1,1,0,0,0,0,5066.0,2797.0,0,0,0,1,1,0,0,1,0
66323,1,2,3150000,1,0,1,1,1,1,2930.0,1520.0,0,0,0,1,1,0,1,0,0
1935273,1,0,0,1,1,1,1,1,1,1550.0,0.0,0,0,0,1,0,1,1,0,0
1174506,1,1,0,1,1,0,1,0,0,8275.0,5994.0,0,0,0,1,1,0,0,1,0
10802,1,3,168193292,0,0,0,1,1,1,4623.0,659.0,0,0,0,1,0,1,0,0,1
2140023,1,0,0,1,1,0,1,0,1,1840.0,0.0,0,0,0,1,1,0,1,0,0
2271628,1,0,0,1,1,0,0,0,1,1915.0,0.0,0,0,0,1,1,0,1,0,0
1886030,1,0,0,1,1,0,0,0,1,2122.0,0.0,0,0,0,1,1,0,1,0,0
1884165,1,0,0,1,1,1,0,0,1,3128.0,0.0,0,0,0,1,1,0,1,0,0
419496,1,0,0,1,1,0,1,0,1,2431.0,0.0,0,0,0,1,0,1,1,0,0
2881563,1,0,0,1,1,0,0,0,1,3609.0,0.0,0,0,0,1,1,0,1,0,0
2106053,1,0,0,1,1,0,0,0,1,3644.0,0.0,0,0,0,1,1,0,1,0,0
655290,1,0,0,1,1,0,1,0,1,3711.0,0.0,0,0,0,1,1,0,1,0,0
2671211,1,0,0,1,1,1,1,0,1,4382.0,0.0,0,0,0,1,1,0,1,0,0
1238595,1,0,0,1,1,1,0,0,1,4815.0,0.0,0,0,0,1,1,0,0,1,0
1470135,1,0,0,1,1,0,0,0,1,4837.0,0.0,0,0,0,1,1,0,1,0,0
2753580,1,0,0,1,1,1,0,0,1,4887.0,0.0,0,0,0,1,1,0,1,0,0
2932452,1,0,0,0,1,0,0,0,1,6644.0,0.0,0,0,0,1,0,1,1,0,0
2502192,1,0,0,1,1,0,0,0,1,6257.0,0.0,0,0,0,1,1,0,1,0,0
423123,1,1,0,0,1,0,1,1,1,3162.0,362.0,0,0,0,1,1,0,0,1,0
187480,1,0,0,1,0,1,1,1,1,1701.0,0.0,1,0,0,0,1,0,0,0,1
416160,1,0,0,1,1,0,1,0,1,1336.0,0.0,0,0,0,1,0,1,1,0,0
2185628,1,0,0,1,1,0,1,0,0,9736.0,0.0,0,0,0,1,0,1,1,0,0
123780,1,1,4500000,0,0,0,0,0,1,6449.0,1085.0,0,1,0,0,0,1,1,0,0
135170,1,1,120000,1,1,1,1,1,1,1336.0,1086.0,0,0,0,1,1,0,1,0,0
2194275,1,0,0,0,1,0,1,0,1,11928.0,0.0,0,0,0,1,1,0,0,1,0
354994,1,1,20000,0,0,0,1,0,1,3892.0,3529.0,0,0,0,1,0,1,1,0,0
2304218,1,0,0,0,0,0,1,0,0,13754.0,0.0,0,0,0,1,1,0,0,1,0
983963,0,0,0,0,1,0,1,0,0,9371.0,0.0,0,0,0,1,1,0,0,1,0
1022165,1,0,0,1,1,1,0,1,1,8641.0,0.0,0,0,1,0,1,0,1,0,0
2638074,1,0,0,1,1,0,1,0,1,6084.0,0.0,0,0,0,1,0,1,1,0,0
1043626,1,0,0,0,0,0,0,0,0,9736.0,0.0,1,0,0,0,0,1,1,0,0
211719,1,1,25000,0,0,0,1,0,1,3527.0,1072.0,0,0,0,1,0,1,1,0,0
212503,1,1,387500,0,1,0,1,0,1,6084.0,3156.0,0,0,0,1,1,0,1,0,0
175704,1,2,100000,1,1,1,1,1,1,3223.0,1072.0,0,0,0,1,0,1,1,0,0
2158618,1,0,0,0,1,0,1,0,0,7502.0,0.0,0,0,0,1,1,0,1,0,0
2029005,1,0,0,1,1,1,1,1,1,6814.0,0.0,0,1,0,0,1,0,0,0,1
2592921,1,0,0,1,1,1,1,1,1,0.0,0.0,0,0,0,1,1,0,0,1,0
2273303,1,0,0,0,0,1,1,1,0,3527.0,0.0,0,0,0,1,1,0,1,0,0
1220127,1,1,0,1,0,0,0,0,0,2015.0,1701.0,0,0,0,1,1,0,1,0,0
330457,1,1,0,1,0,0,1,0,0,3527.0,3162.0,0,0,0,1,1,0,0,1,0
1369827,1,1,0,0,0,0,1,0,0,1701.0,1379.0,0,0,0,1,1,0,1,0,0
1609805,1,0,0,1,1,0,1,0,1,2842.0,0.0,0,0,0,1,0,1,1,0,0
1187097,1,1,0,1,0,0,0,0,0,5353.0,3527.0,0,0,0,1,1,0,1,0,0
1312085,1,1,0,0,1,1,1,0,1,2431.0,2066.0,0,0,0,1,1,0,1,0,0
1456055,1,0,0,1,0,0,1,0,1,2066.0,0.0,0,0,0,1,1,0,1,0,0
2843441,1,0,0,0,1,0,0,0,1,8550.0,0.0,0,0,0,1,1,0,1,0,0
937516,1,1,0,1,1,1,1,0,1,2797.0,2087.0,0,0,0,1,1,0,1,0,0
1115902,1,0,0,1,1,1,1,0,1,1336.0,0.0,0,0,0,1,0,1,1,0,0
2505703,1,0,0,1,1,0,1,0,1,3049.0,0.0,0,0,0,1,0,1,1,0,0
128841,1,1,81493,1,0,0,1,0,1,1154.0,1031.0,0,0,0,1,0,1,1,0,0
2307328,1,1,0,1,1,1,0,0,1,2431.0,1336.0,0,0,0,1,1,0,1,0,0
2715516,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,0,1,0
2306178,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,0,1,0
1075844,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
152475,1,2,675000,1,1,0,0,1,1,5353.0,1847.0,0,0,0,1,1,0,0,1,0
129918,1,2,350000,0,1,1,1,1,1,7910.0,956.0,0,0,0,1,1,0,0,1,0
2866035,1,0,0,0,1,1,1,1,1,4258.0,0.0,0,0,0,1,0,1,0,1,0
1838489,1,0,0,0,1,0,1,0,1,12903.0,0.0,0,0,0,1,1,0,0,1,0
45513,1,2,5120000,1,1,0,1,0,1,3017.0,671.0,0,0,0,1,1,0,1,0,0
26923,1,2,5000000,1,1,1,1,1,1,1440.0,113.0,0,0,0,1,0,1,0,1,0
710027,1,2,0,0,0,0,1,0,1,4988.0,1042.0,0,0,0,1,1,0,0,1,0
2997050,1,0,0,1,1,1,0,0,1,1336.0,0.0,0,0,0,1,0,1,1,0,0
1150320,1,0,0,0,1,1,1,0,1,3162.0,0.0,0,0,0,1,0,1,1,0,0
1051041,1,0,0,1,1,1,1,1,1,13754.0,0.0,0,0,0,1,1,0,0,1,0
2076044,1,0,0,1,1,1,0,1,1,0.0,0.0,0,0,0,1,0,1,1,0,0
1617179,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
2026777,1,0,0,0,1,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
1842224,1,0,0,1,1,0,1,0,1,1964.0,0.0,0,0,0,1,1,0,1,0,0
1001521,1,0,0,1,1,1,1,1,1,2431.0,0.0,0,0,0,1,1,0,0,0,1
1035620,1,0,0,1,1,1,1,0,1,20694.0,0.0,0,0,0,1,0,1,1,0,0
2786030,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
87498,1,3,5300000,0,0,0,1,0,1,1701.0,240.0,0,0,0,1,1,0,0,1,0
1130318,1,0,0,1,1,1,1,1,1,18137.0,0.0,0,0,0,1,0,1,1,0,0
720805,1,0,0,1,1,1,1,1,1,10102.0,0.0,0,0,0,1,1,0,1,0,0
1395517,1,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
1787526,1,1,0,1,0,1,1,0,1,1701.0,1336.0,0,0,0,1,0,1,1,0,0
2456152,1,0,0,1,1,1,1,1,1,3162.0,0.0,0,0,0,1,0,1,1,0,0
64142,1,2,150000,1,0,1,1,1,1,2431.0,970.0,0,0,0,1,1,0,0,1,0
1446667,1,0,0,1,1,1,1,1,1,4258.0,0.0,0,0,0,1,1,0,1,0,0
1525724,1,0,0,1,1,1,1,0,1,5353.0,0.0,0,0,0,1,0,1,0,1,0
429873,1,1,0,1,1,1,1,1,1,3162.0,2812.0,0,0,0,1,1,0,1,0,0
596984,1,0,0,0,1,0,1,1,1,16311.0,0.0,0,0,0,1,0,1,0,1,0
2902792,1,0,0,1,1,1,1,1,1,12293.0,0.0,0,1,0,0,1,0,0,1,0
1375305,1,0,0,1,1,0,0,0,1,1299.0,0.0,0,0,0,1,0,1,1,0,0
2261565,1,0,0,1,1,1,1,1,1,1123.0,0.0,0,0,0,1,1,0,1,0,0
2340728,1,0,0,1,1,1,1,1,1,13920.0,0.0,0,0,0,1,0,1,0,1,0
1664070,1,0,0,1,1,1,1,0,1,21424.0,0.0,0,0,0,1,0,1,0,1,0
704674,1,0,0,0,0,1,1,1,1,1670.0,0.0,0,0,0,1,1,0,1,0,0
804041,1,0,0,1,1,0,1,0,1,7910.0,0.0,0,0,0,1,1,0,0,1,0
2727926,1,0,0,1,1,0,1,0,1,1336.0,0.0,0,0,0,1,0,1,1,0,0
701926,1,0,0,1,1,1,1,0,1,32382.0,0.0,0,0,0,1,1,0,1,0,0
1236448,1,0,0,1,1,1,0,0,1,2066.0,0.0,0,0,0,1,0,1,1,0,0
1411720,1,0,0,1,1,0,1,0,1,1995.0,0.0,0,0,0,1,1,0,1,0,0
